2023-02-13 20:48:43,040 INFO    StreamThr :22055 [internal.py:wandb_internal():87] W&B internal server running at pid: 22055, started at: 2023-02-13 20:48:43.039875
2023-02-13 20:48:43,041 DEBUG   HandlerThread:22055 [handler.py:handle_request():144] handle_request: status
2023-02-13 20:48:43,042 INFO    WriterThread:22055 [datastore.py:open_for_write():85] open: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_204843-fw5m67d5/run-fw5m67d5.wandb
2023-02-13 20:48:43,043 DEBUG   SenderThread:22055 [sender.py:send():336] send: header
2023-02-13 20:48:43,044 DEBUG   SenderThread:22055 [sender.py:send():336] send: run
2023-02-13 20:48:43,488 INFO    SenderThread:22055 [dir_watcher.py:__init__():216] watching files in: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_204843-fw5m67d5/files
2023-02-13 20:48:43,488 INFO    SenderThread:22055 [sender.py:_start_run_threads():1067] run started: fw5m67d5 with start time 1676332123.038985
2023-02-13 20:48:43,488 DEBUG   SenderThread:22055 [sender.py:send_request():363] send_request: summary_record
2023-02-13 20:48:43,489 INFO    SenderThread:22055 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-13 20:48:43,490 DEBUG   HandlerThread:22055 [handler.py:handle_request():144] handle_request: check_version
2023-02-13 20:48:43,490 DEBUG   SenderThread:22055 [sender.py:send_request():363] send_request: check_version
2023-02-13 20:48:43,598 DEBUG   HandlerThread:22055 [handler.py:handle_request():144] handle_request: run_start
2023-02-13 20:48:43,605 ERROR   HandlerThread:22055 [gpu.py:is_available():351] Error initializing NVML: Driver Not Loaded
2023-02-13 20:48:43,605 DEBUG   HandlerThread:22055 [system_info.py:__init__():31] System info init
2023-02-13 20:48:43,605 DEBUG   HandlerThread:22055 [system_info.py:__init__():46] System info init done
2023-02-13 20:48:43,605 INFO    HandlerThread:22055 [system_monitor.py:start():151] Starting system monitor
2023-02-13 20:48:43,606 INFO    SystemMonitor:22055 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-13 20:48:43,606 INFO    HandlerThread:22055 [system_monitor.py:probe():172] Collecting system info
2023-02-13 20:48:43,606 INFO    SystemMonitor:22055 [interfaces.py:start():168] Started cpu
2023-02-13 20:48:43,606 INFO    SystemMonitor:22055 [interfaces.py:start():168] Started disk
