2023-02-14 20:08:27,332 INFO    StreamThr :11328 [internal.py:wandb_internal():87] W&B internal server running at pid: 11328, started at: 2023-02-14 20:08:27.332139
2023-02-14 20:08:27,334 DEBUG   HandlerThread:11328 [handler.py:handle_request():144] handle_request: status
2023-02-14 20:08:27,335 INFO    WriterThread:11328 [datastore.py:open_for_write():85] open: /home/daniel/PycharmProjects/genre_classification/preprocess/wandb/run-20230214_200827-v1v6zq4q/run-v1v6zq4q.wandb
2023-02-14 20:08:27,335 DEBUG   SenderThread:11328 [sender.py:send():336] send: header
2023-02-14 20:08:27,340 DEBUG   SenderThread:11328 [sender.py:send():336] send: run
2023-02-14 20:08:27,760 INFO    SenderThread:11328 [dir_watcher.py:__init__():216] watching files in: /home/daniel/PycharmProjects/genre_classification/preprocess/wandb/run-20230214_200827-v1v6zq4q/files
2023-02-14 20:08:27,760 INFO    SenderThread:11328 [sender.py:_start_run_threads():1067] run started: v1v6zq4q with start time 1676416107.331331
2023-02-14 20:08:27,760 DEBUG   SenderThread:11328 [sender.py:send_request():363] send_request: summary_record
2023-02-14 20:08:27,760 INFO    SenderThread:11328 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-14 20:08:27,761 DEBUG   HandlerThread:11328 [handler.py:handle_request():144] handle_request: check_version
2023-02-14 20:08:27,761 DEBUG   SenderThread:11328 [sender.py:send_request():363] send_request: check_version
2023-02-14 20:08:28,762 INFO    Thread-13 :11328 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/preprocess/wandb/run-20230214_200827-v1v6zq4q/files/wandb-summary.json
2023-02-14 20:08:32,231 DEBUG   HandlerThread:11328 [handler.py:handle_request():144] handle_request: run_start
2023-02-14 20:08:32,236 ERROR   HandlerThread:11328 [gpu.py:is_available():351] Error initializing NVML: Driver Not Loaded
2023-02-14 20:08:32,236 DEBUG   HandlerThread:11328 [system_info.py:__init__():31] System info init
2023-02-14 20:08:32,236 DEBUG   HandlerThread:11328 [system_info.py:__init__():46] System info init done
2023-02-14 20:08:32,236 INFO    HandlerThread:11328 [system_monitor.py:start():151] Starting system monitor
2023-02-14 20:08:32,237 INFO    SystemMonitor:11328 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-14 20:08:32,237 INFO    HandlerThread:11328 [system_monitor.py:probe():172] Collecting system info
2023-02-14 20:08:32,237 INFO    SystemMonitor:11328 [interfaces.py:start():168] Started cpu
2023-02-14 20:08:32,237 INFO    SystemMonitor:11328 [interfaces.py:start():168] Started disk
2023-02-14 20:08:32,238 INFO    SystemMonitor:11328 [interfaces.py:start():168] Started memory
2023-02-14 20:08:32,238 INFO    SystemMonitor:11328 [interfaces.py:start():168] Started network
2023-02-14 20:08:32,261 DEBUG   HandlerThread:11328 [system_info.py:probe():195] Probing system
2023-02-14 20:08:32,264 DEBUG   HandlerThread:11328 [system_info.py:_probe_git():180] Probing git
2023-02-14 20:08:32,271 DEBUG   HandlerThread:11328 [system_info.py:_probe_git():188] Probing git done
2023-02-14 20:08:32,271 DEBUG   HandlerThread:11328 [system_info.py:probe():241] Probing system done
2023-02-14 20:08:32,271 DEBUG   HandlerThread:11328 [system_monitor.py:probe():181] {'os': 'Linux-5.15.0-60-generic-x86_64-with-glibc2.31', 'python': '3.9.15', 'heartbeatAt': '2023-02-14T23:08:32.261229', 'startedAt': '2023-02-14T23:08:27.325657', 'docker': None, 'cuda': None, 'args': ('--input_artifact', 'raw_data.parquet:latest', '--artifact_name', 'preprocessed_data.csv', '--artifact_type', 'preprocessed_data', '--artifact_description', 'Data with preprocessing applied'), 'state': 'running', 'program': '/home/daniel/PycharmProjects/genre_classification/preprocess/run.py', 'codePath': 'preprocess/run.py', 'git': {'remote': 'https://github.com/dangstan/genre_classification.git', 'commit': '4a2518d19eb9ecb90313aa20160a1d9ebb25e59b'}, 'email': 'dangstan@github.com', 'root': '/home/daniel/PycharmProjects/genre_classification', 'host': 'dangstan', 'username': 'daniel', 'executable': '/home/daniel/miniconda3/envs/mlflow-07320cf52bead6b221f077a9ae511ff995de74d1/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2483.989375, 'min': 2200.0, 'max': 3800.0}, 'cpu_freq_per_core': [{'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2309.588, 'min': 2200.0, 'max': 3800.0}, {'current': 3434.242, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}], 'disk': {'total': 447.6293258666992, 'used': 182.10161209106445}, 'memory': {'total': 46.940425872802734}}
2023-02-14 20:08:32,271 INFO    HandlerThread:11328 [system_monitor.py:probe():182] Finished collecting system info
2023-02-14 20:08:32,271 INFO    HandlerThread:11328 [system_monitor.py:probe():185] Publishing system info
2023-02-14 20:08:32,271 DEBUG   HandlerThread:11328 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-02-14 20:08:32,271 DEBUG   HandlerThread:11328 [system_info.py:_save_pip():67] Saving pip packages done
2023-02-14 20:08:32,271 DEBUG   HandlerThread:11328 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-02-14 20:08:32,763 INFO    Thread-13 :11328 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/preprocess/wandb/run-20230214_200827-v1v6zq4q/files/requirements.txt
2023-02-14 20:08:32,764 INFO    Thread-13 :11328 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/preprocess/wandb/run-20230214_200827-v1v6zq4q/files/conda-environment.yaml
2023-02-14 20:08:33,035 DEBUG   HandlerThread:11328 [system_info.py:_save_conda():86] Saving conda packages done
2023-02-14 20:08:33,036 INFO    HandlerThread:11328 [system_monitor.py:probe():187] Finished publishing system info
2023-02-14 20:08:33,039 DEBUG   SenderThread:11328 [sender.py:send():336] send: files
2023-02-14 20:08:33,039 INFO    SenderThread:11328 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2023-02-14 20:08:33,039 DEBUG   HandlerThread:11328 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 20:08:33,044 DEBUG   HandlerThread:11328 [handler.py:handle_request():144] handle_request: stop_status
2023-02-14 20:08:33,044 DEBUG   SenderThread:11328 [sender.py:send_request():363] send_request: stop_status
2023-02-14 20:08:33,237 DEBUG   SenderThread:11328 [sender.py:send():336] send: telemetry
2023-02-14 20:08:33,644 DEBUG   SenderThread:11328 [sender.py:send():336] send: use_artifact
2023-02-14 20:08:33,654 INFO    wandb-upload_0:11328 [upload_job.py:push():138] Uploaded file /tmp/tmpyt7shyyfwandb/h94htssw-wandb-metadata.json
2023-02-14 20:08:33,764 INFO    Thread-13 :11328 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daniel/PycharmProjects/genre_classification/preprocess/wandb/run-20230214_200827-v1v6zq4q/files/conda-environment.yaml
2023-02-14 20:08:33,764 INFO    Thread-13 :11328 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/preprocess/wandb/run-20230214_200827-v1v6zq4q/files/wandb-metadata.json
2023-02-14 20:08:33,764 INFO    Thread-13 :11328 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/preprocess/wandb/run-20230214_200827-v1v6zq4q/files/output.log
2023-02-14 20:08:34,621 DEBUG   HandlerThread:11328 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-14 20:08:34,621 DEBUG   SenderThread:11328 [sender.py:send_request():363] send_request: log_artifact
2023-02-14 20:08:35,626 DEBUG   HandlerThread:11328 [handler.py:handle_request():144] handle_request: poll_exit
2023-02-14 20:08:35,737 INFO    SenderThread:11328 [sender.py:send_request_log_artifact():1381] logged artifact preprocessed_data.csv - {'id': 'QXJ0aWZhY3Q6MzY1NjMwMDMx', 'digest': '3ff5c7d9f2ad79fe03302ed9b9506865', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'preprocessed_data.csv', 'alias': 'latest'}, {'artifactCollectionName': 'preprocessed_data.csv', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyODYwNTgz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzY1NjMwMDMx', 'versionIndex': 0}}, 'version': 'v0'}
2023-02-14 20:08:35,737 DEBUG   SenderThread:11328 [sender.py:send():336] send: exit
2023-02-14 20:08:35,737 INFO    SenderThread:11328 [sender.py:send_exit():559] handling exit code: 0
2023-02-14 20:08:35,738 INFO    SenderThread:11328 [sender.py:send_exit():561] handling runtime: 2
2023-02-14 20:08:35,738 INFO    SenderThread:11328 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
