2023-02-13 20:54:32,085 INFO    StreamThr :27156 [internal.py:wandb_internal():87] W&B internal server running at pid: 27156, started at: 2023-02-13 20:54:32.085116
2023-02-13 20:54:32,088 DEBUG   HandlerThread:27156 [handler.py:handle_request():144] handle_request: status
2023-02-13 20:54:32,089 INFO    WriterThread:27156 [datastore.py:open_for_write():85] open: /home/daniel/PycharmProjects/genre_classification/segregate/wandb/run-20230213_205432-be95zjgr/run-be95zjgr.wandb
2023-02-13 20:54:32,089 DEBUG   SenderThread:27156 [sender.py:send():336] send: header
2023-02-13 20:54:32,094 DEBUG   SenderThread:27156 [sender.py:send():336] send: run
2023-02-13 20:54:32,545 INFO    SenderThread:27156 [dir_watcher.py:__init__():216] watching files in: /home/daniel/PycharmProjects/genre_classification/segregate/wandb/run-20230213_205432-be95zjgr/files
2023-02-13 20:54:32,546 INFO    SenderThread:27156 [sender.py:_start_run_threads():1067] run started: be95zjgr with start time 1676332472.084356
2023-02-13 20:54:32,546 DEBUG   SenderThread:27156 [sender.py:send_request():363] send_request: summary_record
2023-02-13 20:54:32,546 INFO    SenderThread:27156 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-13 20:54:32,547 DEBUG   HandlerThread:27156 [handler.py:handle_request():144] handle_request: check_version
2023-02-13 20:54:32,547 DEBUG   SenderThread:27156 [sender.py:send_request():363] send_request: check_version
2023-02-13 20:54:32,675 DEBUG   HandlerThread:27156 [handler.py:handle_request():144] handle_request: run_start
2023-02-13 20:54:32,683 ERROR   HandlerThread:27156 [gpu.py:is_available():351] Error initializing NVML: Driver Not Loaded
2023-02-13 20:54:32,684 DEBUG   HandlerThread:27156 [system_info.py:__init__():31] System info init
2023-02-13 20:54:32,684 DEBUG   HandlerThread:27156 [system_info.py:__init__():46] System info init done
2023-02-13 20:54:32,684 INFO    HandlerThread:27156 [system_monitor.py:start():151] Starting system monitor
2023-02-13 20:54:32,684 INFO    SystemMonitor:27156 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-13 20:54:32,684 INFO    HandlerThread:27156 [system_monitor.py:probe():172] Collecting system info
2023-02-13 20:54:32,685 INFO    SystemMonitor:27156 [interfaces.py:start():168] Started cpu
2023-02-13 20:54:32,685 INFO    SystemMonitor:27156 [interfaces.py:start():168] Started disk
2023-02-13 20:54:32,685 INFO    SystemMonitor:27156 [interfaces.py:start():168] Started memory
2023-02-13 20:54:32,686 INFO    SystemMonitor:27156 [interfaces.py:start():168] Started network
2023-02-13 20:54:32,710 DEBUG   HandlerThread:27156 [system_info.py:probe():195] Probing system
2023-02-13 20:54:32,713 DEBUG   HandlerThread:27156 [system_info.py:_probe_git():180] Probing git
2023-02-13 20:54:32,719 DEBUG   HandlerThread:27156 [system_info.py:_probe_git():188] Probing git done
2023-02-13 20:54:32,719 DEBUG   HandlerThread:27156 [system_info.py:probe():241] Probing system done
2023-02-13 20:54:32,719 DEBUG   HandlerThread:27156 [system_monitor.py:probe():181] {'os': 'Linux-5.15.0-60-generic-x86_64-with-glibc2.31', 'python': '3.9.16', 'heartbeatAt': '2023-02-13T23:54:32.710104', 'startedAt': '2023-02-13T23:54:32.079223', 'docker': None, 'cuda': None, 'args': ('--input_artifact', 'preprocessed_data.csv:latest', '--artifact_root', 'data', '--artifact_type', 'segregated_data', '--test_size', '0.3', '--random_state', '42', '--stratify', 'genre'), 'state': 'running', 'program': '/home/daniel/PycharmProjects/genre_classification/segregate/run.py', 'codePath': 'segregate/run.py', 'git': {'remote': 'https://github.com/dangstan/genre_classification.git', 'commit': '4a2518d19eb9ecb90313aa20160a1d9ebb25e59b'}, 'email': 'dangstan@github.com', 'root': '/home/daniel/PycharmProjects/genre_classification', 'host': 'dangstan', 'username': 'daniel', 'executable': '/home/daniel/miniconda3/envs/mlflow-d5277452b147e07106060bbe6df198e1aef01d83/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2203.6565, 'min': 2200.0, 'max': 3800.0}, 'cpu_freq_per_core': [{'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2258.504, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}], 'disk': {'total': 447.6293258666992, 'used': 181.9945945739746}, 'memory': {'total': 46.94042205810547}}
2023-02-13 20:54:32,719 INFO    HandlerThread:27156 [system_monitor.py:probe():182] Finished collecting system info
2023-02-13 20:54:32,719 INFO    HandlerThread:27156 [system_monitor.py:probe():185] Publishing system info
2023-02-13 20:54:32,719 DEBUG   HandlerThread:27156 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-02-13 20:54:32,720 DEBUG   HandlerThread:27156 [system_info.py:_save_pip():67] Saving pip packages done
2023-02-13 20:54:32,720 DEBUG   HandlerThread:27156 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-02-13 20:54:33,332 DEBUG   HandlerThread:27156 [system_info.py:_save_conda():86] Saving conda packages done
2023-02-13 20:54:33,333 INFO    HandlerThread:27156 [system_monitor.py:probe():187] Finished publishing system info
2023-02-13 20:54:33,335 DEBUG   SenderThread:27156 [sender.py:send():336] send: files
2023-02-13 20:54:33,336 INFO    SenderThread:27156 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2023-02-13 20:54:33,340 DEBUG   SenderThread:27156 [sender.py:send():336] send: telemetry
2023-02-13 20:54:33,341 DEBUG   HandlerThread:27156 [handler.py:handle_request():144] handle_request: stop_status
2023-02-13 20:54:33,342 DEBUG   SenderThread:27156 [sender.py:send_request():363] send_request: stop_status
2023-02-13 20:54:33,548 INFO    Thread-13 :27156 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/segregate/wandb/run-20230213_205432-be95zjgr/files/requirements.txt
2023-02-13 20:54:33,548 INFO    Thread-13 :27156 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/segregate/wandb/run-20230213_205432-be95zjgr/files/wandb-summary.json
2023-02-13 20:54:33,548 INFO    Thread-13 :27156 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/segregate/wandb/run-20230213_205432-be95zjgr/files/wandb-metadata.json
2023-02-13 20:54:33,548 INFO    Thread-13 :27156 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/segregate/wandb/run-20230213_205432-be95zjgr/files/output.log
2023-02-13 20:54:33,548 INFO    Thread-13 :27156 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/segregate/wandb/run-20230213_205432-be95zjgr/files/conda-environment.yaml
2023-02-13 20:54:33,980 INFO    wandb-upload_0:27156 [upload_job.py:push():138] Uploaded file /tmp/tmpb2k47nk5wandb/e4b6x4c9-wandb-metadata.json
2023-02-13 20:54:33,982 DEBUG   SenderThread:27156 [sender.py:send():336] send: use_artifact
2023-02-13 20:54:34,972 DEBUG   HandlerThread:27156 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-13 20:54:34,972 DEBUG   SenderThread:27156 [sender.py:send_request():363] send_request: log_artifact
2023-02-13 20:54:35,546 INFO    Thread-13 :27156 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daniel/PycharmProjects/genre_classification/segregate/wandb/run-20230213_205432-be95zjgr/files/output.log
2023-02-13 20:54:36,568 INFO    SenderThread:27156 [sender.py:send_request_log_artifact():1381] logged artifact data_train.csv - {'id': 'QXJ0aWZhY3Q6MzY1NjMwNDU4', 'digest': '76d9e232ceb9a99841b540b36edee56e', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'data_train.csv', 'alias': 'latest'}, {'artifactCollectionName': 'data_train.csv', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyODYwNjQ3', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzY1NjMwNDU4', 'versionIndex': 0}}, 'version': 'v0'}
2023-02-13 20:54:37,568 DEBUG   HandlerThread:27156 [handler.py:handle_request():144] handle_request: status_report
2023-02-13 20:54:37,929 DEBUG   HandlerThread:27156 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-13 20:54:37,929 DEBUG   SenderThread:27156 [sender.py:send_request():363] send_request: log_artifact
2023-02-13 20:54:38,363 INFO    SenderThread:27156 [sender.py:send_request_log_artifact():1381] logged artifact data_test.csv - {'id': 'QXJ0aWZhY3Q6MzY1NjMwNTI0', 'digest': '6b5db1ce1146b15be64ab12c0957175d', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'data_test.csv', 'alias': 'latest'}, {'artifactCollectionName': 'data_test.csv', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyODYwNjU4', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzY1NjMwNTI0', 'versionIndex': 0}}, 'version': 'v0'}
2023-02-13 20:54:38,849 DEBUG   SenderThread:27156 [sender.py:send():336] send: exit
2023-02-13 20:54:38,849 INFO    SenderThread:27156 [sender.py:send_exit():559] handling exit code: 0
2023-02-13 20:54:38,849 INFO    SenderThread:27156 [sender.py:send_exit():561] handling runtime: 6
2023-02-13 20:54:38,851 INFO    SenderThread:27156 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-13 20:54:38,851 INFO    SenderThread:27156 [sender.py:send_exit():567] send defer
2023-02-13 20:54:38,851 DEBUG   HandlerThread:27156 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:54:38,851 INFO    HandlerThread:27156 [handler.py:handle_request_defer():170] handle defer: 0
2023-02-13 20:54:38,851 DEBUG   SenderThread:27156 [sender.py:send_request():363] send_request: defer
2023-02-13 20:54:38,851 INFO    SenderThread:27156 [sender.py:send_request_defer():583] handle sender defer: 0
2023-02-13 20:54:38,851 INFO    SenderThread:27156 [sender.py:transition_state():587] send defer: 1
2023-02-13 20:54:38,852 DEBUG   HandlerThread:27156 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:54:38,852 INFO    HandlerThread:27156 [handler.py:handle_request_defer():170] handle defer: 1
2023-02-13 20:54:38,852 DEBUG   SenderThread:27156 [sender.py:send_request():363] send_request: defer
2023-02-13 20:54:38,852 INFO    SenderThread:27156 [sender.py:send_request_defer():583] handle sender defer: 1
2023-02-13 20:54:38,852 INFO    SenderThread:27156 [sender.py:transition_state():587] send defer: 2
